Date_Heure;W1_raw;W1_f;W2_raw;W2_f;W3_raw;W3_f;W4_raw;W4_f
2026-06-07 04:22:42;1023.00;1015.80;1011.00;1015.92;1019.00;1013.01;1023.00;1014.80
2026-06-07 04:42:42;1023.00;1014.14;1023.00;1014.29;1023.00;1013.76;1013.00;1014.93
2026-06-07 05:02:43;1023.00;1016.67;1023.00;1014.07;991.00;1013.61;1000.00;1014.44
2026-06-07 05:22:43;1023.00;1015.57;1004.00;1016.78;1022.00;1016.31;1003.00;1017.61
2026-06-07 05:42:43;1019.00;1015.29;1004.00;1017.84;1023.00;1015.48;1010.00;1015.12
2026-06-07 06:02:43;1023.00;1015.94;1023.00;1016.72;1023.00;1013.71;1023.00;1015.19
2026-06-07 06:22:44;1019.00;1015.47;1017.00;1017.35;1023.00;1013.12;1023.00;1016.11
2026-06-07 06:42:44;1023.00;1013.91;1021.00;1018.51;1013.00;1015.12;1018.00;1013.47
2026-06-07 07:02:44;1006.00;1016.79;996.00;1014.67;1018.00;1015.10;1016.00;1014.58
2026-06-07 07:22:45;1009.00;1014.65;1023.00;1014.92;1017.00;1017.08;1019.00;1016.53
2026-06-07 07:42:45;1023.00;1015.87;1023.00;1016.51;999.00;1015.61;1013.00;1018.02
2026-06-07 08:02:45;1023.00;1017.20;1018.00;1017.22;1023.00;1015.13;1023.00;1013.84
2026-06-07 08:22:45;1001.00;1015.06;1023.00;1016.73;1023.00;1013.26;1023.00;1017.59
2026-06-07 08:42:46;994.00;1017.95;1023.00;1016.29;1014.00;1015.99;1023.00;1015.54
2026-06-07 09:02:46;1021.00;1011.90;1023.00;1017.48;1017.00;1013.99;1019.00;1018.85
2026-06-07 09:22:46;1017.00;1015.61;1003.00;1013.67;1012.00;1012.53;1020.00;1015.50
2026-06-07 09:42:46;1023.00;1016.96;1012.00;1014.28;1011.00;1013.68;1000.00;1013.88
2026-06-07 10:02:46;1023.00;1016.29;1011.00;1016.46;1002.00;1017.08;1016.00;1014.30
2026-06-07 10:22:47;1013.00;1017.98;1005.00;1014.41;1023.00;1015.27;1023.00;1015.37
2026-06-07 10:42:47;1023.00;1018.82;1014.00;1018.02;1015.00;1015.30;1005.00;1013.82
2026-06-07 11:02:47;1002.00;1013.03;1019.00;1017.64;1006.00;1019.07;1023.00;1018.19
2026-06-07 11:22:47;1007.00;1015.24;1018.00;1017.86;1017.00;1013.62;1023.00;1015.99
2026-06-07 11:42:47;1023.00;1014.60;1023.00;1016.05;1017.00;1018.72;1023.00;1015.44
2026-06-07 12:02:48;1018.00;1013.13;1000.00;1016.01;1023.00;1015.24;1023.00;1014.73
2026-06-07 12:22:48;1006.00;1016.17;1023.00;1017.38;1023.00;1014.71;1023.00;1014.35
2026-06-07 12:42:48;995.00;1016.14;1020.00;1015.84;1023.00;1013.24;1023.00;1016.16
2026-06-07 13:02:48;1023.00;1015.42;1023.00;1016.62;1023.00;1014.97;1016.00;1015.72
2026-06-07 13:22:48;1023.00;1017.46;1023.00;1014.26;1006.00;1013.75;1023.00;1017.83
2026-06-07 13:42:49;1023.00;1016.19;1023.00;1014.01;1011.00;1015.42;999.00;1017.50
2026-06-07 14:02:49;1019.00;1017.02;1023.00;1016.46;1023.00;1012.11;1023.00;1016.05
2026-06-07 14:22:49;1023.00;1014.68;1023.00;1015.31;1017.00;1014.76;1007.00;1014.24
2026-06-07 14:42:49;1014.00;1013.75;1023.00;1012.19;1021.00;1014.62;1023.00;1013.13
2026-06-07 15:02:50;1023.00;1016.26;1023.00;1017.07;1023.00;1012.21;1001.00;1017.26
2026-06-07 15:22:50;1007.00;1011.55;1003.00;1017.14;993.00;1014.34;1012.00;1016.46
2026-06-07 15:42:50;1008.00;1015.73;1023.00;1015.05;1023.00;1016.04;1023.00;1014.46
2026-06-07 16:02:50;1023.00;1018.03;999.00;1015.92;1023.00;1011.96;1019.00;1012.65
2026-06-07 16:22:50;1009.00;1013.40;1015.00;1015.82;1023.00;1017.13;1011.00;1016.42
2026-06-07 16:42:51;1004.00;1015.38;1023.00;1016.97;1012.00;1015.67;1023.00;1012.14
2026-06-07 17:02:51;1018.00;1017.53;1023.00;1014.62;1023.00;1016.57;1015.00;1012.88
2026-06-07 17:22:51;1023.00;1015.53;1011.00;1013.98;1023.00;1015.62;1015.00;1013.84
2026-06-07 17:42:51;1023.00;1015.88;1023.00;1015.00;1023.00;1014.41;1023.00;1014.86
2026-06-07 18:02:52;1018.00;1015.58;1001.00;1015.77;1014.00;1016.52;1016.00;1014.54
2026-06-07 18:22:52;1023.00;1015.61;1019.00;1013.61;1023.00;1014.20;1009.00;1013.65
2026-06-07 18:42:52;1023.00;1016.66;1023.00;1017.23;1007.00;1015.97;1023.00;1015.50
2026-06-07 19:02:52;951.00;1015.82;1010.00;1016.21;1023.00;1019.56;1023.00;1018.79
2026-06-07 19:22:53;1023.00;1016.45;1014.00;1014.79;1001.00;1015.81;1023.00;1017.26
2026-06-07 19:42:53;1016.00;1015.01;1004.00;1016.61;1023.00;1016.37;1014.00;1018.63
2026-06-07 20:02:53;1018.00;1014.87;1001.00;1017.93;1022.00;1017.80;1005.00;1016.28
2026-06-07 20:22:53;1015.00;1012.98;1005.00;1015.30;1022.00;1017.69;1010.00;1018.17
2026-06-07 20:42:53;1018.00;1018.41;1007.00;1016.64;1023.00;1013.17;1023.00;1016.21
2026-06-07 21:02:54;1023.00;1016.50;1023.00;1016.60;1015.00;1015.51;1023.00;1015.30
2026-06-07 21:22:54;1022.00;1015.07;1021.00;1014.63;1014.00;1015.70;1010.00;1013.77
2026-06-07 21:42:54;1011.00;1018.03;1023.00;1017.60;1023.00;1017.40;1015.00;1016.74
2026-06-07 22:02:54;1023.00;1015.15;1023.00;1018.10;1023.00;1016.03;1005.00;1016.22
2026-06-07 22:22:54;1010.00;1017.25;1023.00;1018.35;1023.00;1013.07;1001.00;1015.15
2026-06-07 22:42:54;1023.00;1016.92;1023.00;1015.75;1013.00;1015.97;1023.00;1014.07
2026-06-07 23:02:55;1011.00;1013.89;1023.00;1017.22;1001.00;1016.58;997.00;1018.36
2026-06-07 23:22:55;1023.00;1018.68;1014.00;1015.64;1016.00;1015.28;998.00;1018.23
2026-06-07 23:42:55;1023.00;1015.36;997.00;1016.68;1010.00;1016.22;1023.00;1018.04
2026-06-08 00:02:55;1023.00;1018.16;1023.00;1016.89;1023.00;1017.12;1013.00;1013.92
2026-06-08 00:22:55;984.00;1016.52;1023.00;1016.86;1013.00;1016.90;1023.00;1016.03
2026-06-08 00:42:56;1013.00;1018.78;1023.00;1016.17;1018.00;1013.18;1023.00;1016.63
2026-06-08 01:02:56;1013.00;1017.47;1019.00;1017.81;1023.00;1013.46;1016.00;1015.63
