1559895095,46908740.00,47931292.00,47768836.00,1376428.60
1563557682,48317252.00,51311480.00,52837780.00,1373959.80
1567220521,53536128.00,56806588.00,57551672.00,1027884.30
1570882768,47806424.00,50141908.00,50419692.00,997511.06
1574545242,51501364.00,53992140.00,55112976.00,1105569.80
1578207108,44301700.00,46557932.00,49459300.00,948768.56
1581867121,41624192.00,44770280.00,45463228.00,986880.94
1585528985,42541820.00,44356500.00,44739436.00,555350.19
1589192067,57125292.00,61468800.00,62706288.00,754320.75
1592853863,40540920.00,41690596.00,41753860.00,711285.25
1596512793,43453168.00,44224960.00,44977976.00,773949.94
1600175193,43166388.00,44849288.00,45145496.00,836673.69
1603838242,34883032.00,35411736.00,36304424.00,1066135.30
1607501145,52311000.00,54301384.00,53689496.00,1035795.20
1611163495,49348968.00,49045440.00,49416676.00,773928.31
1614826470,57463988.00,59416060.00,60423468.00,969421.13
1618489112,41159444.00,42744844.00,42830136.00,538594.00
1622151271,45139348.00,47512092.00,49010976.00,560111.38
1625809995,35499644.00,37223408.00,37967260.00,605820.63
1629502389,36883236.00,37069860.00,38078540.00,780242.75
1633164864,35888932.00,36152700.00,36624420.00,861570.13
1636827154,41256188.00,44952956.00,44291624.00,959201.50
1640486376,37226368.00,39283988.00,38974052.00,1005830.10
1644148812,36344260.00,36954252.00,36656748.00,1000698.90
1647807856,46362300.00,48534136.00,49446800.00,1033318.20
1651477251,48978964.00,49811112.00,50216820.00,1035025.70
1655137117,33638172.00,35230748.00,35661976.00,1019444.40
1658798911,36707056.00,38492672.00,39480408.00,1022646.90
1662458232,37331892.00,38955140.00,38992984.00,1021028.60
1666128289,38867260.00,41577712.00,41723084.00,998767.50
1669791355,40684472.00,41847696.00,43079784.00,829542.38
1673453395,45812988.00,47694060.00,49105080.00,724426.50
1677112487,39386748.00,40669084.00,40362740.00,694191.44
1680774958,37913240.00,39402772.00,40179552.00,680664.19
1684438236,42361120.00,42984020.00,43260880.00,810540.69
1688100085,39619728.00,41200044.00,41584868.00,930664.13
1691762703,34630692.00,35217860.00,36208600.00,982680.13
1695425728,50652940.00,52697752.00,54153652.00,1055281.00
1699084324,49534684.00,50495420.00,51838212.00,1136408.40
24680,323200450.00,326979870.00,367153220.00,1596678.50
24673,14102.58,121256.30,5418.88,1580397.50
3687267,13768.24,120174.55,7573.99,1479598.60
7349573,14439.17,118964.99,8097.04,1259015.80
11011273,13500.70,117915.59,7709.59,1346473.10
14673915,13703.57,116241.98,7660.50,1298481.90
18335806,14112.61,120097.84,7441.34,1347476.30
21998339,13951.29,118829.04,7457.03,1327710.80
25660108,14060.80,119993.16,7679.14,1377762.30
29320325,14613.48,119886.12,7410.89,1345191.10
32981645,14806.91,120022.31,7541.53,1032587.20
36641460,14023.87,120652.99,7557.35,1030041.40
40304338,14478.00,120717.55,8172.69,1077734.30
43966462,15429.33,121933.24,7281.19,994380.06
47628594,14807.85,119831.36,7404.04,970399.81
51290964,15221.86,117523.06,7275.41,987506.44
54953712,14341.57,118115.63,7424.70,971314.69
