PF=0.4
2313944085;WAOU1;114;8256092.00;125539.02;79010.63;170940.95;244370.30;468261.66;203546120000.00;171007.39
2313944108;WAOU1;115;8256932.50;125526.75;79033.16;170927.50;244347.88;468345.69;50637558000.00;171000.78
2313944131;WAOU1;116;8255672.00;125514.36;79061.38;170994.17;244400.39;468377.22;22517238000.00;170994.17
2313944154;WAOU1;117;8258201.50;125539.02;79050.16;170967.50;244385.41;468408.47;18404866000.00;170987.44
2313944177;WAOU1;118;8258201.50;125551.30;79061.38;170994.17;244400.39;468419.22;203546120000.00;171007.39
2313944199;WAOU1;119;8257773.00;125569.83;79044.49;171014.11;244392.97;468492.63;203546120000.00;170994.17
2313944222;WAOU1;120;8254815.50;125563.57;79055.71;171014.11;244475.69;467904.78;33703240000.00;170974.11
2313944245;WAOU1;121;8258621.50;125557.43;79055.71;171047.39;244453.03;467915.16;203546120000.00;170994.17
2313944268;WAOU1;122;8256092.00;125563.57;79100.91;171060.61;244445.59;468062.09;50637558000.00;170980.84
2313944291;WAOU1;123;8254815.50;125569.83;79095.24;171067.34;244422.94;468240.53;50637558000.00;170974.11
2313944314;WAOU1;124;8256504.00;125545.28;79106.57;171040.78;244422.94;468345.69;67407466000.00;170974.11
2313944337;WAOU1;125;8255236.00;125569.83;79089.70;171087.28;244422.94;468429.59;101772570000.00;170980.84
2313944359;WAOU1;126;8258201.50;125563.57;79100.91;171087.28;244377.73;468450.50;50637558000.00;170967.50
2313944382;WAOU1;127;8256504.00;125594.38;79106.57;171107.23;244437.92;468419.22;67407466000.00;170974.11
2313944405;WAOU1;128;8255236.00;125588.12;79123.45;171080.56;244415.50;468503.13;101772570000.00;170980.84
2313944428;WAOU1;129;8258201.50;125588.12;79129.12;171113.95;244422.94;468482.13;15562581000.00;170960.89
2313944451;WAOU1;130;8257352.50;125588.12;79117.91;171087.28;244422.94;468545.25;50637558000.00;170960.89
2313944474;WAOU1;131;8258201.50;125581.98;79140.45;171113.95;244422.94;468650.19;50637558000.00;170987.44
2313944497;WAOU1;132;8258201.50;125612.66;79140.45;171133.91;244520.78;468041.22;40549409000.00;170947.56
2313944519;WAOU1;133;8256092.00;125600.51;79145.99;171127.17;244520.78;468020.22;203546120000.00;170934.22
2313944542;WAOU1;134;8254396.50;125625.05;79185.52;171140.52;244513.22;468240.53;101772570000.00;170960.89
2313944565;WAOU1;135;8256932.50;125618.92;79151.66;171140.52;244483.13;468356.09;101772570000.00;170974.11
2313944588;WAOU1;136;8256932.50;125631.20;79179.98;171140.52;244437.92;468482.13;18404866000.00;170974.11
2313944611;WAOU1;137;8255236.00;125625.05;79185.52;171200.47;244460.58;468492.63;101772570000.00;170974.11
2313944634;WAOU1;138;8257773.00;125600.51;79174.31;171200.47;244505.78;468555.66;33703240000.00;170960.89
2313944657;WAOU1;139;8257352.50;125618.92;79196.86;171167.19;244468.02;468534.66;101772570000.00;170960.89
2313944679;WAOU1;140;8257773.00;125600.51;79202.52;171193.73;244445.59;468597.66;101772570000.00;170967.50
2313944702;WAOU1;141;8255672.00;125631.20;79202.52;171213.69;244490.67;468713.22;67407466000.00;170987.44
2313944725;WAOU1;142;8258201.50;125612.66;79208.19;171240.36;244483.13;468650.19;67407466000.00;170960.89
2313944748;WAOU1;143;8258201.50;125637.33;79213.73;171227.14;244490.67;468671.19;203546120000.00;170954.28
2313944771;WAOU1;144;8258201.50;125637.33;79202.52;171240.36;244573.53;468314.06;101772570000.00;170960.89
2313944794;WAOU1;145;8258201.50;125649.60;79213.73;171233.75;244663.81;468146.13;203546120000.00;170960.89
2313944816;WAOU1;146;8256932.50;125631.20;79196.86;171227.14;244618.48;468324.69;15562581000.00;170940.95
2313944839;WAOU1;147;8256504.00;125643.59;79225.06;171246.97;244641.16;468461.13;101772570000.00;170954.28
2313944862;WAOU1;148;8256504.00;125655.74;79236.39;171260.42;244641.16;468576.66;67407466000.00;170967.50
2313944885;WAOU1;149;8258201.50;125661.88;79247.72;171307.03;244633.72;468639.69;67407466000.00;170967.50
2313944908;WAOU1;150;8258621.50;125674.27;79264.60;171280.36;244648.83;468639.69;101772570000.00;170960.89
2313944931;WAOU1;151;8257352.50;125655.74;79287.26;171300.19;244648.83;468639.69;101772570000.00;170954.28
2313944954;WAOU1;152;8257352.50;125661.88;79241.94;171313.64;244678.80;468744.72;67407466000.00;170960.89
2313944976;WAOU1;153;8257773.00;125637.33;79281.48;171300.19;244611.06;468734.22;25380188000.00;170954.28
2313944999;WAOU1;154;8254396.50;125600.51;79253.27;171307.03;244603.63;468776.22;67407466000.00;170934.22
2313945022;WAOU1;155;8256504.00;125575.96;79230.73;171307.03;244611.06;468818.25;67407466000.00;170940.95
2313945045;WAOU1;156;8254396.50;125618.92;79270.27;171346.92;244769.08;468282.69;67407466000.00;170960.89
2313945068;WAOU1;157;8258201.50;125643.59;79270.27;171320.25;244746.66;468272.06;40549409000.00;170934.22
2313945091;WAOU1;158;8257352.50;125606.65;79258.93;171360.27;244701.34;468503.13;50637558000.00;170974.11
2313945114;WAOU1;159;8258201.50;125606.65;79281.48;171366.88;244671.25;468587.28;25380188000.00;170947.56
2313945136;WAOU1;160;8257773.00;125649.60;79287.26;171333.59;244663.81;468650.19;16878525000.00;170967.50
2313945159;WAOU1;161;8256932.50;125625.05;79275.93;171366.88;244709.02;468713.22;67407466000.00;170947.56
2313945182;WAOU1;162;8256504.00;125649.60;79292.80;171380.33;244671.25;468744.72;16878525000.00;170934.22
2313945205;WAOU1;163;8256932.50;125606.65;79343.67;171373.48;244709.02;468807.75;14457092000.00;170967.50
2313945228;WAOU1;164;8258621.50;125668.13;79281.48;171400.16;244686.36;468860.25;28995944000.00;170974.11
2313945251;WAOU1;165;8258621.50;125655.74;79332.22;171413.48;244678.80;468839.38;16878525000.00;170967.50
2313945273;WAOU1;166;8256932.50;125661.88;79298.47;171406.77;244716.45;468870.88;101772570000.00;170934.22
2313945296;WAOU1;167;8255236.00;125661.88;79309.80;171446.77;244754.09;468912.78;67407466000.00;170967.50
2313945319;WAOU1;168;8256092.00;125668.13;79360.55;171466.83;244882.03;468377.22;18404866000.00;170947.56
2313945342;WAOU1;169;8256092.00;125661.88;79326.67;171446.77;244836.94;468356.09;50637558000.00;170987.44
2313945365;WAOU1;170;8258621.50;125692.68;79355.00;171460.11;244859.36;468597.66;18404866000.00;170974.11
2313945388;WAOU1;171;8257773.00;125680.29;79343.67;171466.83;244806.84;468702.59;16878525000.00;170954.28
2313945411;WAOU1;172;8257773.00;125674.27;79360.55;171480.05;244784.19;468786.72;15562581000.00;170967.50
2313945433;WAOU1;173;8255236.00;125680.29;79338.01;171460.11;244799.17;468839.38;22517238000.00;170980.84
2313945456;WAOU1;174;8258201.50;125655.74;79360.55;171526.78;244754.09;468860.25;101772570000.00;170980.84
2313945479;WAOU1;175;8258201.50;125643.59;79377.42;171526.78;244791.73;468944.41;203546120000.00;170980.84
2313945502;WAOU1;176;8254815.50;125674.27;79371.88;171500.11;244791.73;468944.41;28995944000.00;170974.11
2313945525;WAOU1;177;8257352.50;125692.68;79371.88;171526.78;244769.08;468933.91;67407466000.00;170980.84
2313945548;WAOU1;178;8256932.50;125711.09;79405.75;171506.72;244799.17;468965.28;101772570000.00;170987.44
2313945571;WAOU1;179;8256092.00;125704.95;79400.08;171533.39;244776.75;468944.41;25380188000.00;170980.84
2313945593;WAOU1;180;8257352.50;125704.95;79405.75;171553.34;244912.13;468429.59;101772570000.00;170980.84
2313945616;WAOU1;181;8255236.00;125680.29;79366.21;171540.13;244919.67;468597.66;101772570000.00;170980.84
2313945639;WAOU1;182;8257352.50;125692.68;79383.20;171553.34;244912.13;468734.22;101772570000.00;170974.11
2313945662;WAOU1;183;8257773.00;125711.09;79366.21;171559.95;244897.13;468839.38;67407466000.00;170980.84
2313945685;WAOU1;184;8256504.00;125723.37;79400.08;171566.67;244882.03;468902.28;28995944000.00;170987.44
2313945708;WAOU1;185;8257773.00;125680.29;79422.63;171566.67;244851.94;468965.28;50637558000.00;170980.84
2313945731;WAOU1;186;8257773.00;125674.27;79422.63;171586.63;244889.58;469017.94;101772570000.00;170967.50
2313945753;WAOU1;187;8258201.50;125686.43;79439.62;171600.08;244844.38;469049.56;40549409000.00;170980.84
2313945776;WAOU1;188;8257773.00;125680.29;79416.96;171586.63;244874.59;469038.81;101772570000.00;170954.28
2313945799;WAOU1;189;8256932.50;125711.09;79411.41;171626.63;244851.94;469070.44;203546120000.00;170974.11
2313945822;WAOU1;190;8257773.00;125698.82;79467.82;171653.30;244859.36;469133.59;15562581000.00;170980.84
2313945845;WAOU1;191;8257352.50;125680.29;79456.49;171633.36;244859.36;469112.47;16878525000.00;170967.50
2313945868;WAOU1;192;8254396.50;125698.82;79445.28;171600.08;244934.78;468965.28;67407466000.00;170980.84
2313945891;WAOU1;193;8256932.50;125729.50;79462.16;171626.63;245017.63;468744.72;20234686000.00;170974.11
2313945913;WAOU1;194;8258201.50;125711.09;79428.29;171679.97;245025.17;468839.38;67407466000.00;170987.44
2313945936;WAOU1;195;8258621.50;125723.37;79467.82;171646.69;244994.97;468891.88;101772570000.00;170980.84
2313945959;WAOU1;196;8256932.50;125735.64;79456.49;171693.19;244972.42;469038.81;67407466000.00;170994.17
2313945982;WAOU1;197;8255236.00;125698.82;79462.16;171619.91;244972.42;469059.94;15562581000.00;171000.78
2313946005;WAOU1;198;8257773.00;125729.50;79445.28;171673.25;244949.89;469123.06;18404866000.00;170980.84
2313946028;WAOU1;199;8258621.50;125754.05;79473.49;171700.03;244972.42;469144.09;20234686000.00;170974.11
2313946050;WAOU1;200;8256504.00;125754.05;79467.82;171700.03;244919.67;469196.59;33703240000.00;170994.17
2313946073;WAOU1;201;8258201.50;125729.50;79473.49;171700.03;244994.97;469249.13;18404866000.00;170974.11
2313946096;WAOU1;202;8257773.00;125729.50;79490.48;171693.19;244964.88;469217.72;67407466000.00;171000.78
2313946119;WAOU1;203;8257773.00;125754.05;79467.82;171733.31;245010.19;469270.25;20234686000.00;170980.84
2313946142;WAOU1;204;8255236.00;125778.72;79496.15;171746.53;245010.19;469301.63;18404866000.00;170974.11
2313946165;WAOU1;205;8257773.00;125778.72;79512.91;171719.86;245032.61;469280.63;67407466000.00;171014.11
2313946188;WAOU1;206;8258201.50;125760.19;79535.68;171733.31;245032.61;469133.59;67407466000.00;170987.44
2313946210;WAOU1;207;8257352.50;125735.64;79507.36;171746.53;245077.81;469133.59;28995944000.00;171000.78
2313946233;WAOU1;208;8257773.00;125766.45;79501.70;171779.81;245092.92;469144.09;18404866000.00;170987.44
2313946256;WAOU1;209;8258201.50;125760.19;79490.48;171786.55;245115.47;469133.59;40549409000.00;171000.78
2313946279;WAOU1;210;8256932.50;125760.19;79524.35;171753.27;245077.81;469144.09;101772570000.00;170987.44
2313946302;WAOU1;211;8256092.00;125754.05;79546.90;171773.20;245115.47;469165.09;50637558000.00;171014.11
2313946325;WAOU1;212;8258201.50;125784.73;79546.90;171826.55;245108.03;469144.09;22517238000.00;171033.94
2313946348;WAOU1;213;8257773.00;125766.45;79535.68;171819.83;245108.03;469207.22;101772570000.00;171033.94
2313946370;WAOU1;214;8255236.00;125760.19;79518.69;171833.16;245100.36;469165.09;67407466000.00;171027.33
2313946393;WAOU1;215;8258201.50;125735.64;79496.15;171839.89;245100.36;469217.72;28995944000.00;170987.44
2313946416;WAOU1;216;8258201.50;125766.45;79524.35;171779.81;245145.67;469207.22;13498233000.00;171007.39
2313946439;WAOU1;217;8256504.00;125772.58;79507.36;171819.83;245145.67;469186.09;67407466000.00;171020.72
2313946462;WAOU1;218;8258201.50;125760.19;79535.68;171839.89;245138.13;469217.72;25380188000.00;171033.94
2313946485;WAOU1;219;8256092.00;125778.72;79524.35;171839.89;245123.02;469217.72;33703240000.00;171027.33
2313946507;WAOU1;220;8258201.50;125797.13;79558.11;171846.50;245153.11;469259.75;67407466000.00;171033.94
2313946530;WAOU1;221;8256932.50;125797.13;79552.56;171853.22;245160.66;469301.63;101772570000.00;171020.72
2313946553;WAOU1;222;8255672.00;125815.66;79552.56;171873.17;245123.02;469217.72;20234686000.00;171020.72
2313946576;WAOU1;223;8257352.50;125803.27;79575.10;171866.56;245183.20;469259.75;50637558000.00;171033.94
2313946599;WAOU1;224;8256504.00;125772.58;79546.90;171866.56;245175.77;469333.28;67407466000.00;171020.72
2313946622;WAOU1;225;8256504.00;125797.13;79603.42;171893.23;245213.42;469280.63;101772570000.00;171020.72
2313946645;WAOU1;226;8258201.50;125803.27;79546.90;171913.30;245183.20;469354.28;15562581000.00;171054.00
2313946667;WAOU1;227;8254396.50;125790.99;79563.89;171913.30;245168.22;469385.91;203546120000.00;171047.39
2313946690;WAOU1;228;8258201.50;125821.67;79575.10;171926.52;245220.86;469312.25;101772570000.00;171047.39
2313946713;WAOU1;229;8257773.00;125827.81;79569.44;171939.72;245213.42;469396.41;101772570000.00;171033.94
2313946736;WAOU1;230;8257773.00;125797.13;79592.09;171946.58;245213.42;469364.78;50637558000.00;171033.94
2313946759;WAOU1;231;8257773.00;125821.67;79592.09;171953.19;245220.86;469375.41;28995944000.00;171054.00
2313946782;WAOU1;232;8257352.50;125821.67;79569.44;171959.78;245213.42;469406.78;18404866000.00;171027.33
2313946805;WAOU1;233;8256932.50;125809.40;79614.64;171946.58;245243.52;469385.91;15562581000.00;171027.33
2313946827;WAOU1;234;8254396.50;125809.40;79625.97;171973.25;245220.86;469396.41;67407466000.00;171040.78
2313946850;WAOU1;235;8256504.00;125790.99;79631.63;171973.25;245183.20;469427.91;33703240000.00;171040.78
2313946873;WAOU1;236;8255236.00;125815.66;79575.10;171959.78;245235.95;469427.91;67407466000.00;171033.94
2313946896;WAOU1;237;8257773.00;125821.67;79631.63;171966.52;245213.42;469438.41;50637558000.00;171054.00
2313946919;WAOU1;238;8256932.50;125815.66;79620.30;171986.45;245198.42;469438.41;67407466000.00;171054.00
