PF=0.4
0:00:00,825988.2,8863.127,6066.757,13586.294,13320.954999999998,2899594400.0,1012672000.0,16213.839000000002
0:38:30,825777.3,12531.786,7859.331,17018.28,24378.388,46752.713,10177257000.0,17102.072
1:17:00,825567.2,12563.119999999999,7920.252,17121.369,24449.067000000003,46871.322,6740746600.0,17098.744
1:55:30,825820.15,12576.019,7953.567999999999,17183.989,24513.813000000002,46921.772,2538018800.0,17103.394
2:34:00,825523.6,12618.458,7989.151,17246.655,24571.073,47005.919,10177257000.0,17103.394
3:12:30,825820.15,12488.816,21499.713,17510.117000000002,24885.484,47583.871999999996,18051.439000000002,16825.889000000003
PF=0.6
3:51:00,822830.8,9061.077000000001,17819.216,14432.417000000001,20789.235999999997,48058.525,15913.179999999998,16407.506
4:29:30,823209.15,9163.208999999999,17861.678,14446.403,20789.932999999997,48399.903000000006,16293.844000000001,16633.473
PF=1.0
5:08:00,825777.3,12610.445,21433.091,17509.432999999997,24199.036,50625.481,18993.073,16929.969
5:46:30,825777.3,12612.911,21486.813000000002,17532.233,24220.764000000003,50700.684,19154.144,16856.360999999997
6:25:00,825820.15,12608.615,21496.136,17542.961,24232.011,50751.596999999994,19203.781,16826.55
7:03:30,825523.6,12625.208999999999,21492.536,17552.344,24241.759,50815.831,19207.228,16837.147
7:42:00,825820.15,12641.825,21488.961,17551.009,24243.27,50894.538,19169.981,16847.084
8:20:30,825820.15,12639.972,21495.428,17556.379999999997,24253.761,50962.244,19143.120000000003,16841.786
8:59:00,825650.4,12653.52,21496.136,17571.144,24262.754999999997,51022.221999999994,19136.217,16849.741
9:37:30,825735.25,12662.761999999999,21478.941,17579.181,24274.013,51092.253000000004,19227.231,16872.942000000003
10:16:00,825820.15,12718.182,21468.178,17585.895,24285.272,51130.088,19180.331,16879.563000000002
10:54:30,825693.25,12663.375,21462.454999999998,17590.594,24286.016,51184.625,19238.278,16894.15
11:33:00,825777.3,12648.599,21446.698,17595.278,24284.528,51230.284,19366.798000000003,16889.513
12:11:30,825693.25,12684.925,21434.519,17604.023,24289.769,51322.834,19182.409,16918.025
12:50:00,825820.15,12684.299,21418.777,17610.055,24300.284,51357.425,19214.120000000003,16942.572
13:28:30,825650.4,12696.609,21408.025,17613.406,24291.28,51415.490999999995,19185.159,16955.189000000002
14:07:00,825481.55,12701.541000000001,21386.569,17610.727,24282.275,51463.522,19203.086,16956.511
14:45:30,825820.15,12716.33,21377.257999999998,17610.727,24291.28,51511.603,19207.925,16971.120000000003
15:24:00,825735.25,12718.182,21361.525,17610.727,24288.281,51573.138,19181.713,16968.466
16:02:30,825693.25,12720.035,21337.201999999997,17614.763,24285.272,51619.047,19156.197,16986.392
16:41:00,825523.6,12721.888,21322.201999999997,17618.775,24289.769,51684.038,19190.681,16993.697
17:19:30,825777.3,12730.503,21307.911,17615.423000000003,24284.528,51730.006,19141.728,17004.331
17:58:00,825735.25,12741.609,21292.911,17622.810999999998,24297.286,51776.022,19107.975,17008.32
18:36:30,825777.3,12740.369999999999,21277.911,17622.139000000003,24293.522,51832.15,19091.453,17028.253
19:15:00,825777.3,12742.836,21262.898,17629.527,24293.522,51880.466,19102.464,17029.586
19:53:30,825820.15,12744.689,21244.347,17632.206,24289.025,51924.297,19081.127,17032.903
20:32:00,825777.3,12760.704,21223.634,17631.545000000002,24289.025,51965.922,19050.844,17384.264000000003
21:10:30,825523.6,12761.943,21198.673000000003,17631.545000000002,24274.013,52007.572,19036.398,17384.925
21:49:00,825567.2,12761.943,21184.417,17633.563000000002,24274.013,52031.209,19074.247,17383.591
22:27:30,825523.6,12765.023,21170.869,17636.242000000002,24266.519,52066.131,18952.534,17390.283
23:06:00,825777.3,12781.688,21164.448,17638.932999999997,24278.509,52107.825,18943.613,17405.659
23:44:30,825735.25,12779.22,21145.908,17649.684,24269.517,52154.053,18949.1,17408.339
1 day, 0:23:00,825820.15,12775.515,21123.108,17652.363,24271.759,52175.496999999996,18894.188000000002,17411.019
1 day, 1:01:30,825777.3,12773.060000000001,21109.57,17657.745000000003,24271.759,52186.778000000006,18895.569,17411.68
1 day, 1:40:00,825523.6,12770.582,21095.35,17657.745000000003,24268.761,52201.459,18895.569,17419.044
1 day, 2:18:30,825481.55,12771.207,21075.392,17658.406,24279.277,52231.944,18906.544,17411.68
1 day, 2:57:00,825439.65,12769.355,21053.347,17659.752,24288.281,52254.534,18922.322,17411.019
1 day, 3:35:30,825820.15,12781.073,21034.134,17660.435999999998,24295.031,52274.856,18825.608,17421.060999999998
1 day, 4:14:00,825820.15,12778.607,21014.932999999997,17663.788,24289.769,52298.578,18860.576999999997,17419.716
1 day, 4:52:30,825650.4,12774.902,21003.556,17667.139000000003,24283.761,52327.975,18863.314000000002,17421.060999999998
1 day, 5:31:00,825650.4,12775.515,20985.783,17673.204999999998,24284.528,52350.588,18826.292,17422.382999999998
1 day, 6:09:30,825820.15,12773.060000000001,20977.25,17675.211,24290.536,52361.894,18820.805,17421.722
1 day, 6:48:00,825650.4,12782.914999999999,20972.281,17691.344,24283.761,52377.731,18822.858,17424.402
1 day, 7:26:30,825567.2,12787.848,20967.302,17705.47,24291.28,52394.703,18831.083,17427.079999999998
1 day, 8:05:00,825777.3,12792.167,20961.613,17711.514000000003,24287.514000000003,52411.672,18829.727,17432.427
1 day, 8:43:30,825777.3,12797.1,20958.792,17717.567000000003,24289.769,52420.725,18823.542,17427.741
1 day, 9:22:00,825777.3,12801.431,20953.810999999998,17721.603,24286.016,52449.038,18825.608,17439.778
1 day, 10:00:30,825481.55,12815.628999999999,20955.228,17731.694,24296.519,52463.76899999999,18823.542,17434.432999999997
1 day, 10:39:00,825777.3,12817.47,20963.041,17741.784,24299.517,52479.613,18816.013,17437.784
1 day, 11:17:30,825820.15,12804.511999999999,20960.905,17749.858,24300.284,52477.363,18835.201999999997,17427.079999999998
1 day, 11:56:00,825777.3,12794.634,20962.333,17755.911,24291.28,52500.01899999999,18824.923000000003,17435.778
1 day, 12:34:30,825693.25,12807.592,20955.228,17767.359,24289.769,52504.55,18831.769,17431.081
1 day, 13:13:00,825735.25,12806.365,20960.197,17771.395,24294.277,52507.938,18825.608,17423.056
1 day, 13:51:30,825777.3,12798.965,20971.573,17786.219,24307.778,52521.55,18835.888,17427.079999999998
1 day, 14:30:00,825735.25,12802.045,20974.417,17792.272,24309.289,52530.613,18855.088,17419.044
1 day, 15:08:30,825820.15,12810.684,20975.822,17809.102,24313.784,52553.281,18866.064000000002,17430.420000000002
1 day, 15:47:00,825481.55,12812.537,20973.709,17817.859,24316.794,52579.363,18864.682999999997,17434.432999999997
1 day, 16:25:30,825777.3,12819.937,20986.491,17828.645,24313.784,52591.85,18872.909,17431.081
1 day, 17:04:00,825693.25,12820.563,20994.316,17835.384,24318.305,52599.806000000004,18887.331,17435.105
1 day, 17:42:30,825777.3,12825.507000000001,20994.316,17838.088,24318.305,52621.35600000001,18885.266,17434.432999999997
1 day, 18:21:00,825862.15,12833.532000000001,21003.556,17840.105,24325.798000000003,52622.5,18912.031,17431.766
1 day, 18:59:30,825777.3,12830.439999999999,21005.692000000003,17846.844,24326.542,52627.01899999999,18916.834,17427.079999999998
1 day, 19:38:00,825820.15,12836.613000000001,21015.653,17852.238,24324.313000000002,52661.081000000006,18923.019,17431.766
1 day, 20:16:30,825777.3,12842.797,21017.777,17857.631,24328.053,52688.344,18935.375,17432.427
1 day, 20:55:00,825777.3,12847.104,21021.341,17868.417,24331.063000000002,52709.938,18942.244,17437.123
1 day, 21:33:30,825862.15,12853.902,21028.445,17877.859,24325.798000000003,52744.01899999999,18944.297,17434.432999999997
1 day, 22:12:00,825650.4,12860.086,21031.291,17892.02,24325.056,52772.45,18956.666,17436.439000000002
1 day, 22:50:30,825777.3,12871.829,21036.978,17898.759,24341.566,52767.906,18964.219,17443.142
1 day, 23:29:00,825777.3,12859.461,21034.842,17901.463,24346.086,52762.219,18954.6,17431.766
