
pf=0.4
12318,825988.2,8863.127,6066.757,13586.294,13320.954999999998,2899594400.0,1012672000.0,16213.839000000002
36119,823965.95,8934.398,6019.916,13487.501999999999,13195.291000000001,2023468600.0,3370324000.0,16351.625
58937,823503.3,8915.42,5999.227,13442.548,13155.529999999999,3370324000.0,3370324000.0,16367.392000000002
81755,825820.15,11629.025,6988.719,15049.4,14532.873000000001,10177257000.0,2538018800.0,15979.056
104573,825820.15,11920.421,7258.4,15490.336,14985.847,3370324000.0,20354612000.0,16186.98
127393,825693.25,12007.353,7358.8330000000005,15779.029999999999,15260.414,2251723800.0,10177257000.0,16318.792000000001
150214,825693.25,12064.555,7405.19,15960.138,15446.339000000002,2251723800.0,6740746600.0,16416.7
173034,825609.2,12100.503999999999,7437.633,16097.970000000001,15575.816,5063755800.0,6740746600.0,16491.063000000002
195854,825820.15,12125.488000000001,7444.336,16193.529999999999,15670.513,1840486600.0,20354612000.0,16542.447
218675,825693.25,12147.451,7458.321000000001,16268.919,15739.375,2899594400.0,10177257000.0,16583.977
241496,825777.3,12160.869999999999,7470.075999999999,16327.985999999999,15786.829999999998,20354612000.0,6740746600.0,16618.958
264315,825777.3,12173.674,7479.599,16373.304999999998,15834.992000000002,20354612000.0,20354612000.0,16646.68
287136,825523.6,12185.889,7483.505,16410.788,15861.688,1840486600.0,1687852500.0,16667.805
309957,825820.15,12195.649000000001,7487.991,16443.017,15887.757999999998,10177257000.0,6740746600.0,16811.985999999997
12318,826496.25,9107.210000000001,6207.563,14070.859,13791.927,3370324000.0,1349823300.0,16893.477
36100,823965.95,9013.823,6095.104,13838.425,13540.006,2899594400.0,6740746600.0,16690.275
58917,824765.9,8957.411,6044.416,13693.417000000001,13389.510999999999,4054940900.0,1687852500.0,16601.138
81736,823838.75,8937.844000000001,6047.6849999999995,13606.320000000002,13315.975,1445709200.0,5063755800.0,16545.739
104553,823418.9,8943.024000000001,6034.6089999999995,13553.13,13256.848000000002,3370324000.0,2899594400.0,16507.525
127372,824176.0,8934.964,6040.604,13528.748000000001,13229.48,1840486600.0,3370324000.0,16482.506
150190,823461.5,8920.589,6031.894,13503.126999999999,13216.416000000001,1840486600.0,1124592500.0,16475.259
173007,823544.3,8913.697,6040.604,13487.501999999999,13200.259,2251723800.0,1124592500.0,16462.75
195825,823544.3,8928.072,6043.33,13475.014000000001,13197.769,1840486600.0,3370324000.0,16449.591
218643,824259.75,8914.842,6066.214,13471.888,20450.845,43814.640999999996,2251723800.0,16320.751999999999
241490,823881.45,9018.426,6169.856,13701.560999999998,20619.445,43765.309,1556258100.0,16428.536
264337,823544.3,9044.932,6167.673000000001,13714.106,20729.036,43731.119,2251723800.0,16468.014000000003
287183,823965.95,9032.836,6163.861,13698.422,20812.616,43708.978,1190371400.0,16483.816
310031,823796.95,9043.208999999999,6163.861,13698.422,20863.658,43703.963,2538018800.0,16480.523
332879,823713.3,9043.776,6150.207,13690.903,20914.041,43847.871999999996,1687852500.0,16487.120000000003
355727,823293.55,9039.172999999999,6153.487999999999,13694.030999999999,20955.935999999998,43963.813,4054940900.0,16493.045000000002
378573,823924.1,9041.474,6156.214,13679.609,20980.094,44054.688,2251723800.0,16489.752
401423,823250.95,9038.595,6156.214,13674.605,20990.042,44140.615999999995,1124592500.0,16475.920000000002
424271,824217.95,9041.474,6146.3949999999995,13668.339000000002,21003.556,44207.413,2899594400.0,16491.063000000002
447119,823965.95,9042.053,6154.030000000001,13671.466,21008.536,44257.038,1445709200.0,16479.213
469967,823796.95,9046.089,7064.202,14466.738000000001,23172.098,44880.844,1687852500.0,15954.248000000001
492814,825567.2,12113.922999999999,7481.263000000001,15868.214000000002,23712.405,45590.538,5063755800.0,16339.810999999998
515665,825567.2,12251.838,7619.709,16190.259,23896.310999999998,45875.975,2023468600.0,16520.697
538515,825820.15,12309.925,7686.543,16391.727,24019.463,46057.544,10177257000.0,16649.984
561364,825777.3,12348.47,7723.647,16520.697,24107.68,46138.609000000004,10177257000.0,16735.889000000003
584215,825650.4,12380.311,7739.957,16620.267,24157.094,46233.306,2538018800.0,16796.102
607065,825777.3,12400.527,7747.829,16687.631,24194.552,46325.006,2251723800.0,16842.447
629912,825693.25,12420.744,7757.388000000001,16742.485999999997,24220.764000000003,46384.463,20354612000.0,16890.173000000003
652763,825777.3,12432.391,7767.514,16782.859,24243.27,46440.841,6740746600.0,16920.019
675613,825777.3,12442.199,7772.577,16810.653,24259.756,46476.353,2899594400.0,16945.228
698462,825820.15,12448.949,7778.219,16838.481,24271.016,46509.788,2899594400.0,16970.448
721311,825777.3,12461.825,7778.772999999999,16856.360999999997,24280.02,46542.206,5063755800.0,16984.409
744161,825820.15,12465.494999999999,7784.969,16876.908,24289.025,46567.309,1840486600.0,16996.353
767011,825609.2,12471.645,7788.899,16889.513,24293.522,46592.422,6740746600.0,17012.958
789861,825777.3,12474.701,7792.852000000001,16900.783,24298.03,46610.206,2538018800.0,17023.591
812710,825777.3,12480.224,7795.673,16910.731,24304.036,46610.206,10177257000.0,17032.242000000002
835561,825862.15,12480.85,7799.603,16920.019,24325.056,46586.144,2899594400.0,17040.22
858412,825735.25,12490.043,7802.99,16930.641,24326.542,46615.447,5063755800.0,17048.198
881260,825820.15,12493.725,7802.99,16936.613,24321.303,46643.725,1840486600.0,17053.52
904112,825609.2,12498.033,7809.174000000001,16941.239,24322.802,46663.609000000004,6740746600.0,17062.159
