id,capteur,raw,filtered,date
5999,a1,90.90244,90.97659,2026-05-06 11:41:09.496279
6000,a2,232.3415,232.676,2026-05-06 11:41:09.797880
6001,a3,168.2683,168.2884,2026-05-06 11:41:10.093779
6003,a0,155.2439,155.1749,2026-05-06 11:44:17.327609
6004,a1,89.0,89.44046,2026-05-06 11:44:17.623859
6005,a2,232.0732,232.2596,2026-05-06 11:44:17.886836
6006,a3,168.4146,168.2257,2026-05-06 11:44:18.151953
6008,a0,155.2439,155.1784,2026-05-06 11:46:21.057580
6009,a1,88.97561,89.41722,2026-05-06 11:46:21.354362
6010,a2,231.9268,232.2429,2026-05-06 11:46:21.612120
6011,a3,168.2683,168.2279,2026-05-06 11:46:21.945924
6013,a0,155.1707,155.2458,2026-05-06 11:48:26.389291
6014,a1,87.41463,87.32997,2026-05-06 11:48:26.651041
6015,a2,231.9268,231.9293,2026-05-06 11:48:26.949144
6016,a3,168.2439,168.2638,2026-05-06 11:48:27.253987
6018,a0,155.2439,155.2457,2026-05-06 11:50:29.709122
6019,a1,87.2683,87.32689,2026-05-06 11:50:30.037800
6020,a2,231.6341,231.9146,2026-05-06 11:50:30.333876
6021,a3,168.3171,168.2665,2026-05-06 11:50:30.587559
6023,a0,155.2927,155.2481,2026-05-06 11:52:33.199412
6024,a1,87.39024,87.33006,2026-05-06 11:52:33.452901
6025,a3,168.1707,168.2414,2026-05-06 11:52:33.766790
6027,a0,155.2439,155.2121,2026-05-06 11:54:36.193767
6028,a1,88.58537,88.33430800000001,2026-05-06 11:54:36.471206
6030,a0,155.0732,155.1483,2026-05-06 11:56:39.221147
6031,a1,88.53658,104.47378400000001,2026-05-06 11:56:39.589169
6032,a2,230.5854,230.9302,2026-05-06 11:56:39.892189
6033,a3,168.0976,168.2164,2026-05-06 11:56:40.207266
6035,a0,155.0244,155.1494,2026-05-06 11:58:45.924365
6036,a1,89.51219,89.20834,2026-05-06 11:58:46.261964
6037,a2,230.9512,230.7771,2026-05-06 11:58:46.629329
6038,a3,168.2927,168.2496,2026-05-06 11:58:46.982036
6040,a0,155.1219,155.148,2026-05-06 12:00:49.705628
6041,a1,89.53658,89.22475,2026-05-06 12:00:50.026037
6042,a2,230.9512,230.7858,2026-05-06 12:00:50.311344
6043,a3,168.1951,168.2469,2026-05-06 12:00:50.561358
6045,a0,155.0,155.1406,2026-05-06 12:02:53.035357
6046,a1,89.48781,89.23791,2026-05-06 12:02:53.311351
6047,a3,168.2683,168.226,2026-05-06 12:02:53.611108
6049,a0,155.0244,155.1675,2026-05-06 12:04:56.738288
6050,a1,88.7317,88.88243,2026-05-06 12:04:57.035634
6051,a2,230.5366,230.7047,2026-05-06 12:04:57.351313
6052,a3,168.3171,168.2417,2026-05-06 12:04:57.631253
6054,a0,155.2195,155.1701,2026-05-06 12:07:01.200502
6055,a1,88.87805,88.88221,2026-05-06 12:07:01.503471
6056,a2,230.3902,230.6889,2026-05-06 12:07:01.823013
6057,a3,168.3415,168.2467,2026-05-06 12:07:02.096794
6059,a0,155.3659,155.2222,2026-05-06 12:09:05.191297
6060,a1,89.07317,88.9839,2026-05-06 12:09:05.507852
6061,a2,230.5366,230.5939,2026-05-06 12:09:05.812758
6062,a3,168.3415,168.2513,2026-05-06 12:09:06.067250
6064,a0,155.3171,155.2269,2026-05-06 12:11:08.477708
6065,a1,89.19512,88.99446,2026-05-06 12:11:08.922306
6066,a2,230.7805,230.6032,2026-05-06 12:11:09.212433
6067,a3,168.3171,168.2546,2026-05-06 12:11:09.512202
6069,a0,155.1951,155.2253,2026-05-06 12:13:11.980226
6070,a1,89.2439,89.00694,2026-05-06 12:13:12.300136
6072,a0,155.1219,155.219,2026-05-06 12:15:15.195199
6073,a1,88.70731,88.90871,2026-05-06 12:15:15.486319
6074,a2,230.3415,230.3402,2026-05-06 12:15:15.749738
6075,a3,168.3171,168.2535,2026-05-06 12:15:16.040776
6077,a0,155.2683,155.2208,2026-05-06 12:17:22.695875
6078,a1,88.65854,88.56574,2026-05-06 12:17:22.993087
6079,a2,229.8293,229.9386,2026-05-06 12:17:23.326669
6080,a3,168.2927,168.2059,2026-05-06 12:17:23.655780
6081,a6,1023.0,1022.942,2026-05-06 12:17:23.939136
6082,a0,155.2683,155.2231,2026-05-06 12:19:26.172199
6083,a1,88.68293,88.57159,2026-05-06 12:19:26.489163
6084,a2,230.1463,229.949,2026-05-06 12:19:26.748122
6085,a3,168.3659,168.2139,2026-05-06 12:19:27.022936
6086,a6,1023.0,1022.945,2026-05-06 12:19:27.292099
6087,a0,155.3415,155.2648,2026-05-06 12:21:31.714286
6088,a1,88.2439,88.54564,2026-05-06 12:21:32.022207
6089,a2,229.1219,229.3918,2026-05-06 12:21:32.310391
6090,a3,168.3415,168.2068,2026-05-06 12:21:32.581072
6091,a6,1022.951,1022.944,2026-05-06 12:21:32.854550
6092,a0,155.1951,155.2613,2026-05-06 12:23:35.341369
6093,a1,88.19512,88.52811,2026-05-06 12:23:35.678813
6094,a2,229.1463,229.3795,2026-05-06 12:23:35.956655
6095,a3,168.2195,168.2075,2026-05-06 12:23:36.260836
6096,a6,1022.683,1022.931,2026-05-06 12:23:36.536394
6097,a0,155.3902,155.2507,2026-05-06 12:25:38.604469
6098,a1,88.12195,88.29941,2026-05-06 12:25:39.051137
6099,a0,155.1707,155.2647,2026-05-06 12:27:41.492328
6100,a1,88.21951,88.25998,2026-05-06 12:27:42.016183
6101,a2,229.2439,229.1627,2026-05-06 12:27:42.561045
6102,a3,168.4146,168.2002,2026-05-06 12:27:43.147197
6103,a6,1023.0,1022.93,2026-05-06 12:27:43.437410
6104,a0,155.3902,155.2767,2026-05-06 12:29:49.060735
6105,a1,87.65854,88.01186,2026-05-06 12:29:49.354288
6106,a2,229.439,229.32946,2026-05-06 12:29:49.677136
6107,a6,1022.878,1022.906,2026-05-06 12:29:49.942655
6108,a0,155.3902,155.2914,2026-05-06 12:31:52.776656
6109,a1,83.63415,85.99881,2026-05-06 12:31:53.047152
6110,a2,229.6585,229.5447,2026-05-06 12:31:53.346243
6111,a3,168.0244,168.1861,2026-05-06 12:31:53.635367
6112,a6,1023.0,1022.911,2026-05-06 12:31:53.901470
6113,a0,155.3171,155.2927,2026-05-06 12:33:56.628340
6114,a1,83.56097,85.87692,2026-05-06 12:33:56.898214
6115,a2,230.8293,230.0684,2026-05-06 12:33:57.170235
6116,a3,168.5122,168.4144,2026-05-06 12:33:57.570293
6117,a6,1022.756,1022.932,2026-05-06 12:33:57.842580
6118,a0,155.2927,155.3454,2026-05-06 12:36:04.309049
6119,a1,84.90244,83.60298,2026-05-06 12:36:04.585110
6120,a2,229.0732,229.3201,2026-05-06 12:36:04.898093
6121,a3,168.2195,168.2058,2026-05-06 12:36:05.192682
6122,a6,1022.951,1022.938,2026-05-06 12:36:05.473554
6123,a0,155.2683,155.3416,2026-05-06 12:38:07.643916
6124,a1,85.09756,83.6777,2026-05-06 12:38:07.924097
6125,a2,229.3171,229.32,2026-05-06 12:38:08.231522
6126,a3,168.1707,168.2041,2026-05-06 12:38:08.514241
6127,a6,1023.0,1022.941,2026-05-06 12:38:09.023394
6128,a0,155.3659,155.3428,2026-05-06 12:40:11.132685
6129,a1,85.07317,83.74748,2026-05-06 12:40:11.420833
6130,a3,168.3415,168.2184,2026-05-06 12:40:11.701171
6131,a6,1022.902,1022.937,2026-05-06 12:40:11.995925
6132,a0,155.2683,155.2652,2026-05-06 12:42:14.488742
6133,a1,86.2439,85.29951,2026-05-06 12:42:14.765687
6134,a2,228.7317,228.7945,2026-05-06 12:42:15.024202
6135,a3,168.1463,168.228,2026-05-06 12:42:15.295427
6136,a6,1022.927,1022.912,2026-05-06 12:42:15.592692
6137,a0,155.1951,155.2399,2026-05-06 12:44:52.774048
6138,a1,0.0,85.29951,2026-05-06 12:44:53.093370
6139,a0,155.6098,155.4192,2026-05-06 12:46:55.209367
6140,a1,86.97561,17.059902,2026-05-06 12:46:55.494708
6141,a2,228.6829,228.7512,2026-05-06 12:46:55.791328
6142,a3,168.6585,168.3833,2026-05-06 12:46:56.038732
6143,a6,1023.0,1022.931,2026-05-06 12:46:56.670916
6144,a0,154.8293,155.1989,2026-05-06 12:49:02.183617
6145,a1,87.80488,87.5544,2026-05-06 12:49:02.437902
6146,a2,228.0488,228.2338,2026-05-06 12:49:02.710618
6147,a3,168.1219,168.1908,2026-05-06 12:49:03.020461
6148,a6,1023.0,1022.922,2026-05-06 12:49:03.318184
6149,a0,154.8049,155.1792,2026-05-06 12:51:06.141053
6150,a1,87.95122,87.57423,2026-05-06 12:51:06.446931
6151,a2,227.8049,228.2124,2026-05-06 12:51:06.738201
6152,a3,168.3171,168.1971,2026-05-06 12:51:07.002379
6153,a6,1023.0,1022.926,2026-05-06 12:51:07.306767
6154,a0,155.0976,155.1274,2026-05-06 12:53:10.918035
6155,a1,87.78049,87.82497,2026-05-06 12:53:11.227683
6156,a2,228.5366,228.2528,2026-05-06 12:53:11.513562
6157,a3,168.0976,168.186,2026-05-06 12:53:11.860050
6158,a6,1023.0,1022.942,2026-05-06 12:53:12.154331
6159,a0,155.1463,155.1284,2026-05-06 12:55:16.427268
6160,a1,87.68293,87.81787,2026-05-06 12:55:16.955725
6161,a2,228.6829,228.2743,2026-05-06 12:55:17.252663
6162,a3,168.2927,168.1914,2026-05-06 12:55:17.574548
6163,a6,1022.878,1022.939,2026-05-06 12:55:17.881066
6164,a0,155.1707,155.2005,2026-05-06 12:57:21.327659
6165,a1,88.0,88.00994,2026-05-06 12:57:21.642920
6166,a2,227.8293,227.9797,2026-05-06 12:57:21.960016
6168,a0,155.2195,155.2403,2026-05-06 12:59:24.377846
6169,a1,88.2683,88.16667,2026-05-06 12:59:24.674926
6170,a2,227.6829,227.8586,2026-05-06 12:59:24.954131
6171,a3,168.0488,168.1706,2026-05-06 12:59:25.457681
6172,a6,1023.0,1022.882,2026-05-06 12:59:25.757344
6173,a0,155.3415,155.2453,2026-05-06 13:01:28.284877
6174,a1,88.34146,88.17542,2026-05-06 13:01:28.599382
6175,a2,27.7802,227.8586,2026-05-06 13:01:29.017303
6176,a3,168.2439,168.1876,2026-05-06 13:01:29.292583
6177,a6,1022.732,1022.91,2026-05-06 13:01:29.581542
6178,a0,155.1951,155.272,2026-05-06 13:03:35.261747
6179,a1,88.51219,88.51762,2026-05-06 13:03:35.546739
6180,a2,227.6829,67.79588,2026-05-06 13:03:35.865687
6181,a3,168.0976,168.1522,2026-05-06 13:03:36.124262
6182,a6,1022.854,1022.904,2026-05-06 13:03:36.393076
6183,a0,155.2439,155.2706,2026-05-06 13:05:38.543104
6184,a1,88.48781,88.51614,2026-05-06 13:05:39.015932
6185,a2,227.5366,227.6118,2026-05-06 13:05:39.390963
6186,a3,168.2439,168.1568,2026-05-06 13:05:39.680597
6187,a6,1023.0,1022.909,2026-05-06 13:05:39.989684
6188,a0,155.2439,155.2692,2026-05-06 13:07:42.255832
6189,a1,88.43903,88.51228,2026-05-06 13:07:42.610137
6190,a2,227.4634,227.7221,2026-05-06 13:07:42.891149
6191,a3,168.1951,168.1653,2026-05-06 13:07:43.188886
6192,a6,1023.0,1022.91,2026-05-06 13:07:43.454249
6193,a0,155.1707,155.2736,2026-05-06 13:09:45.845144
6194,a1,87.58537,87.64752,2026-05-06 13:09:46.122483
6195,a2,228.0976,227.5161,2026-05-06 13:09:46.375331
6196,a3,168.9024,168.3075,2026-05-06 13:09:46.633796
6197,a6,1022.854,1022.943,2026-05-06 13:09:46.891807
6198,a0,155.9268,155.4629,2026-05-06 13:11:49.390134
6199,a1,87.58537,87.64,2026-05-06 13:11:49.646033
6200,a6,1023.0,1022.929,2026-05-06 13:11:49.952604
6201,a0,155.2439,155.3448,2026-05-06 13:13:52.464649
6202,a1,88.04878,87.87524,2026-05-06 13:13:52.742095
6203,a2,227.0976,227.4288,2026-05-06 13:13:53.034952
6204,a3,168.2439,168.1831,2026-05-06 13:13:53.308778
6205,a6,1022.927,1022.935,2026-05-06 13:13:53.575131
6206,a0,155.3659,155.3671,2026-05-06 13:15:55.960809
6207,a1,87.56097,87.72916,2026-05-06 13:15:56.224599
6208,a2,227.4634,227.299,2026-05-06 13:15:56.480238
6209,a3,168.1707,168.1787,2026-05-06 13:15:56.873878
6210,a6,1022.683,1022.94,2026-05-06 13:15:57.181314
6211,a0,155.4146,155.3406,2026-05-06 13:17:59.341197
6212,a1,87.97561,87.70097,2026-05-06 13:17:59.652084
6213,a2,227.2195,227.0879,2026-05-06 13:17:59.904747
6214,a3,168.1951,168.1707,2026-05-06 13:18:00.227803
6215,a6,1022.927,1022.942,2026-05-06 13:18:00.517918
6216,a0,155.2927,155.327,2026-05-06 13:20:02.608420
6217,a1,87.85366,87.81707,2026-05-06 13:20:02.899703
6218,a2,226.3902,226.7625,2026-05-06 13:20:03.201842
6219,a3,168.0244,168.1598,2026-05-06 13:20:03.469600
6220,a6,1022.854,1022.94,2026-05-06 13:20:03.738954
6221,a0,155.2927,155.4261,2026-05-06 13:22:06.107757
6222,a1,87.7561,87.93816,2026-05-06 13:22:06.445801
6223,a2,226.7073,226.8515,2026-05-06 13:22:06.748671
6224,a3,168.0976,168.2206,2026-05-06 13:22:07.005662
6225,a6,1023.0,1022.943,2026-05-06 13:22:07.254151
6226,a0,155.2195,155.2804,2026-05-06 13:24:09.567328
6227,a1,87.95122,88.00331,2026-05-06 13:24:09.822380
6228,a2,226.5122,226.639,2026-05-06 13:24:10.143964
6229,a3,168.0244,168.1934,2026-05-06 13:24:10.433578
6230,a6,1023.0,1022.927,2026-05-06 13:24:10.746788
6231,a0,155.3415,155.2835,2026-05-06 13:26:13.231350
6232,a1,88.17073,88.01168,2026-05-06 13:26:13.507453
6233,a2,226.3659,226.6254,2026-05-06 13:26:13.770532
6234,a3,168.1463,168.1911,2026-05-06 13:26:14.020947
6235,a6,1023.0,1022.93,2026-05-06 13:26:14.370442
6236,a0,155.1951,155.2791,2026-05-06 13:28:16.860158
6237,a1,88.09756,88.01598,2026-05-06 13:28:17.161723
6238,a2,2.3348,226.6254,2026-05-06 13:28:17.432513
6239,a3,168.0732,168.1584,2026-05-06 13:28:17.705805
6240,a6,1023.0,1022.969,2026-05-06 13:28:17.994031
6241,a0,155.1463,155.3423,2026-05-06 13:30:20.711964
6242,a1,87.90244,87.74735,2026-05-06 13:30:21.039815
6243,a2,226.2195,47.19292000000001,2026-05-06 13:30:21.313210
6244,a3,168.0,168.218,2026-05-06 13:30:21.628672
6245,a6,1022.927,1022.965,2026-05-06 13:30:21.898830
6246,a0,155.2927,155.3398,2026-05-06 13:32:24.121661
6247,a1,87.92683,87.75632,2026-05-06 13:32:24.417891
6248,a2,226.1219,226.2964,2026-05-06 13:32:24.727127
6249,a3,168.1463,168.2144,2026-05-06 13:32:25.042445
6250,a6,1023.0,1022.967,2026-05-06 13:32:25.408646
6251,a0,155.2927,155.3375,2026-05-06 13:34:30.129377
6252,a1,88.04878,87.77094,2026-05-06 13:34:30.384741
6253,a2,168.2195,179.83488,2026-05-06 13:34:30.676150
6254,a6,1022.756,1022.942,2026-05-06 13:34:30.957544
6255,a0,155.4146,155.3596,2026-05-06 13:36:35.650754
6256,a1,89.2683,89.1019,2026-05-06 13:36:36.060909
6257,a2,226.0244,214.45676000000003,2026-05-06 13:36:36.351742
6258,a3,168.2439,168.2215,2026-05-06 13:36:36.605687
6259,a6,1023.0,1022.949,2026-05-06 13:36:37.024126
6260,a0,155.3415,155.3587,2026-05-06 13:38:39.717355
6261,a1,89.2683,89.11022,2026-05-06 13:38:40.045535
6262,a2,226.0,226.121,2026-05-06 13:38:40.323852
6263,a3,167.9512,168.208,2026-05-06 13:38:40.609614
6264,a6,1022.976,1022.95,2026-05-06 13:38:40.917032
6265,a0,155.2195,155.4164,2026-05-06 13:40:43.304657
6266,a1,89.0,89.15007,2026-05-06 13:40:43.600217
6267,a2,225.7561,225.907,2026-05-06 13:40:43.866085
6268,a3,168.3902,168.4205,2026-05-06 13:40:44.122057
6269,a6,1023.0,1022.961,2026-05-06 13:40:44.471000
6270,a0,155.6341,155.6006,2026-05-06 13:42:46.930048
6271,a1,89.19512,89.29251,2026-05-06 13:42:47.186558
6272,a2,225.8781,225.899,2026-05-06 13:42:47.465120
6273,a3,168.4878,168.4239,2026-05-06 13:42:47.727080
6274,a6,1023.0,1022.963,2026-05-06 13:42:48.001424
6275,a0,155.7073,155.606,2026-05-06 13:44:50.613742
6276,a1,89.29269,89.29252,2026-05-06 13:44:50.915895
6277,a2,225.1951,225.5377,2026-05-06 13:44:51.180653
6278,a3,168.1463,168.2196,2026-05-06 13:44:51.470181
6279,a6,1022.829,1022.913,2026-05-06 13:44:51.711906
6280,a0,155.3659,155.2705,2026-05-06 13:46:54.418528
6281,a1,89.29269,89.2445,2026-05-06 13:46:54.693429
6282,a2,225.2439,225.3936,2026-05-06 13:46:55.015417
6283,a3,168.1463,168.1695,2026-05-06 13:46:55.294195
6284,a6,1022.902,1022.939,2026-05-06 13:46:55.551913
6285,a0,155.3902,155.3049,2026-05-06 13:48:57.695807
6286,a1,89.14634,89.2233,2026-05-06 13:48:57.971097
6287,a2,225.3171,225.3105,2026-05-06 13:48:58.243419
6288,a3,168.2195,168.1896,2026-05-06 13:48:58.516711
6289,a6,1022.878,1022.945,2026-05-06 13:48:58.959138
6290,a0,155.4634,155.327,2026-05-06 13:51:32.342648
6291,a1,89.09756,89.17715,2026-05-06 13:51:32.601021
6292,a2,224.9024,225.1329,2026-05-06 13:51:32.911183
6293,a3,168.2927,168.1676,2026-05-06 13:51:33.177175
6294,a6,1022.756,1022.924,2026-05-06 13:51:33.472620
6295,a0,155.3415,155.3451,2026-05-06 13:53:37.628620
6296,a1,89.36585,89.20631,2026-05-06 13:53:37.905076
6297,a2,225.2927,225.081,2026-05-06 13:53:38.213203
6298,a3,168.1951,168.1866,2026-05-06 13:53:38.559158
6299,a6,1023.0,1022.948,2026-05-06 13:53:38.958881
6300,a0,155.439,155.3498,2026-05-06 13:55:41.162844
6301,a1,89.34146,89.21307,2026-05-06 13:55:41.486621
6302,a2,224.8781,225.0709,2026-05-06 13:55:42.016253
6303,a3,168.3659,168.1955,2026-05-06 13:55:42.416612
6304,a6,1023.0,1022.951,2026-05-06 13:55:42.765840
6305,a0,155.2683,155.3214,2026-05-06 13:57:49.018123
6306,a1,89.78049,89.63747,2026-05-06 13:57:49.332400
6307,a2,225.0,224.9487,2026-05-06 13:57:49.605021
6308,a3,167.7317,168.1681,2026-05-06 13:57:49.893521
6309,a6,1023.0,1022.921,2026-05-06 13:57:50.163861
6310,a0,155.4146,155.3261,2026-05-06 13:59:52.415637
6311,a1,89.78049,89.64462,2026-05-06 13:59:52.721929
6312,a2,225.0976,224.9562,2026-05-06 13:59:53.046502
6313,a3,168.1951,168.1694,2026-05-06 13:59:53.335191
6314,a6,1023.0,1022.925,2026-05-06 13:59:53.611359
6315,a0,154.9268,155.0501,2026-05-06 14:01:59.965623
6316,a1,90.12195,90.07957,2026-05-06 14:02:00.265182
6317,a2,224.9756,224.8591,2026-05-06 14:02:00.568817
6318,a3,168.1463,168.1922,2026-05-06 14:02:00.839332
6319,a6,1022.756,1022.914,2026-05-06 14:02:01.104192
6320,a0,155.1219,155.0537,2026-05-06 14:04:03.781719
6321,a1,90.19512,90.08535,2026-05-06 14:04:04.088841
6322,a2,225.2439,224.8784,2026-05-06 14:04:04.404825
6323,a3,168.0976,168.1875,2026-05-06 14:04:04.682642
6324,a6,1022.927,1022.914,2026-05-06 14:04:04.934098
6325,a0,155.3415,155.1965,2026-05-06 14:06:08.344194
6326,a1,90.34146,90.23173,2026-05-06 14:06:08.720648
6327,a2,224.9024,224.8919,2026-05-06 14:06:09.121237
6328,a3,168.1463,168.1991,2026-05-06 14:06:09.423550
6329,a6,1022.951,1022.932,2026-05-06 14:06:09.724221
6330,a0,155.2683,155.2001,2026-05-06 14:08:11.839820
6331,a1,90.43903,90.24209,2026-05-06 14:08:12.128792
6332,a2,224.5854,224.8766,2026-05-06 14:08:12.431733
6333,a3,167.9756,168.1879,2026-05-06 14:08:12.710490
6334,a6,1022.976,1022.934,2026-05-06 14:08:12.972802
6335,a0,155.8293,155.4009,2026-05-06 14:10:15.375899
6336,a1,90.60976,90.30833,2026-05-06 14:10:15.752360
6337,a2,224.5366,224.7561,2026-05-06 14:10:16.069828
6338,a3,168.0,168.2118,2026-05-06 14:10:16.565523
6339,a6,1023.0,1022.942,2026-05-06 14:10:17.017137
6340,a0,155.3171,155.2804,2026-05-06 14:12:19.258423
6341,a1,90.63415,90.40779,2026-05-06 14:12:19.559608
6342,a2,224.3902,224.7378,2026-05-06 14:12:19.845771
6343,a3,168.3659,168.2195,2026-05-06 14:12:20.130138
6344,a6,1023.0,1022.945,2026-05-06 14:12:20.594094
6345,a0,155.4878,155.3838,2026-05-06 14:14:26.117598
6346,a1,91.31707,91.24742,2026-05-06 14:14:26.432803
6347,a2,224.4146,224.5472,2026-05-06 14:14:26.686529
6348,a3,168.2683,168.2147,2026-05-06 14:14:27.012560
6349,a6,1023.0,1022.943,2026-05-06 14:14:27.303666
6350,a0,155.3171,155.3805,2026-05-06 14:16:29.651570
6351,a1,91.34146,91.25212,2026-05-06 14:16:29.970843
6352,a2,224.561,224.5479,2026-05-06 14:16:30.252545
6353,a3,168.2195,168.215,2026-05-06 14:16:30.588255
6354,a6,1022.951,1022.943,2026-05-06 14:16:30.892621
6355,a0,155.439,155.4095,2026-05-06 14:18:34.917302
6356,a1,90.48781,90.49783,2026-05-06 14:18:35.221055
6357,a2,224.0732,224.3616,2026-05-06 14:18:35.602243
6358,a3,168.2683,168.2399,2026-05-06 14:18:36.002299
6359,a6,1023.0,1022.936,2026-05-06 14:18:36.309365
6360,a0,155.5366,155.4158,2026-05-06 14:20:39.029166
6361,a1,90.48781,90.49733,2026-05-06 14:20:39.359725
6362,a2,224.0488,224.346,2026-05-06 14:20:39.703327
6363,a3,168.4634,168.2511,2026-05-06 14:20:40.048285
6364,a6,1023.0,1022.939,2026-05-06 14:20:40.380748
6365,a0,155.4878,155.4194,2026-05-06 14:22:43.142346
6366,a1,90.46342,90.49564,2026-05-06 14:22:43.436893
6367,a2,224.5122,224.268,2026-05-06 14:22:43.739006
6368,a3,168.2927,168.2738,2026-05-06 14:22:44.067601
6369,a6,1023.0,1022.903,2026-05-06 14:22:44.409224
6370,a0,155.561,155.5726,2026-05-06 14:24:50.286409
6371,a1,85.7317,85.00341,2026-05-06 14:24:50.615872
6372,a2,224.4634,224.6045,2026-05-06 14:24:50.899902
6373,a3,168.4634,168.2848,2026-05-06 14:24:51.194422
6374,a6,1022.707,1022.917,2026-05-06 14:24:51.500896
6375,a0,155.439,155.5659,2026-05-06 14:26:53.693798
6376,a1,85.85366,85.04593,2026-05-06 14:26:54.029317
6377,a2,224.3902,224.5938,2026-05-06 14:26:54.317957
6378,a3,168.1219,168.2767,2026-05-06 14:26:54.724210
6379,a6,1022.829,1022.913,2026-05-06 14:26:55.030186
6380,a0,155.5366,155.5297,2026-05-06 14:28:57.414094
6381,a1,84.7317,85.89518,2026-05-06 14:28:57.750185
6382,a2,224.7561,224.4633,2026-05-06 14:28:58.050240
6383,a3,168.439,168.3267,2026-05-06 14:28:58.339290
6384,a6,1022.902,1022.935,2026-05-06 14:28:58.626308
6385,a0,155.6341,155.5897,2026-05-06 14:31:00.833279
6386,a1,79.21951,82.16139,2026-05-06 14:31:01.117732
6387,a2,224.8049,224.4804,2026-05-06 14:31:01.473045
6388,a3,168.3171,168.3262,2026-05-06 14:31:01.753285
6389,a6,1022.781,1022.928,2026-05-06 14:31:02.034015
6390,a0,155.7805,155.7222,2026-05-06 14:33:07.319241
6391,a1,74.48781,75.74618,2026-05-06 14:33:07.607910
6392,a2,224.5122,224.5237,2026-05-06 14:33:07.915117
6393,a3,168.3415,168.3032,2026-05-06 14:33:08.169428
6394,a6,1023.0,1022.973,2026-05-06 14:33:08.432146
6395,a0,155.7073,155.7214,2026-05-06 14:35:11.691407
6396,a1,74.53658,75.6857,2026-05-06 14:35:12.102932
6397,a2,224.2683,224.5109,2026-05-06 14:35:12.432076
6398,a3,168.2927,168.3027,2026-05-06 14:35:12.835211
6399,a6,1022.927,1022.97,2026-05-06 14:35:13.165217
6400,a0,155.6341,155.6673,2026-05-06 14:37:16.125912
6401,a1,74.63415,74.96682,2026-05-06 14:37:16.518609
6402,a2,223.8293,223.9205,2026-05-06 14:37:17.017220
6403,a3,168.4146,168.326,2026-05-06 14:37:17.381344
6404,a6,1022.951,1022.958,2026-05-06 14:37:17.689196
6405,a0,155.7073,155.6693,2026-05-06 14:39:20.389656
6406,a1,74.51219,74.94408,2026-05-06 14:39:20.748204
6407,a2,223.6829,223.9086,2026-05-06 14:39:21.042874
6408,a3,168.4146,168.3304,2026-05-06 14:39:21.300799
6409,a6,1023.0,1022.96,2026-05-06 14:39:21.578152
6410,a0,155.7561,155.6923,2026-05-06 14:41:24.768742
6411,a1,73.12195,73.56244,2026-05-06 14:41:25.084642
6412,a2,223.8781,223.7229,2026-05-06 14:41:25.385956
6413,a3,168.4146,168.3484,2026-05-06 14:41:25.682183
6414,a6,1022.854,1022.956,2026-05-06 14:41:25.969691
6415,a0,155.6098,155.6882,2026-05-06 14:43:28.111851
6416,a1,73.09756,73.53919,2026-05-06 14:43:28.433934
6417,a2,224.1219,223.7429,2026-05-06 14:43:28.934970
6418,a3,168.2927,168.3456,2026-05-06 14:43:29.238362
6419,a6,1022.854,1022.951,2026-05-06 14:43:29.579681
6420,a0,155.6829,155.6482,2026-05-06 14:45:31.900941
6421,a1,72.97561,73.19662,2026-05-06 14:45:32.207583
6422,a2,223.4878,223.6334,2026-05-06 14:45:32.485702
6423,a3,168.3902,168.2987,2026-05-06 14:45:32.828902
6424,a6,1022.902,1022.923,2026-05-06 14:45:33.142439
6425,a0,155.5366,155.6306,2026-05-06 14:47:35.310927
6426,a1,73.07317,73.11897,2026-05-06 14:47:35.632566
6427,a2,223.2927,223.3239,2026-05-06 14:47:35.897308
6428,a3,168.2195,168.2947,2026-05-06 14:47:36.192086
6429,a6,1023.0,1022.927,2026-05-06 14:47:36.462737
6430,a0,155.561,155.5605,2026-05-06 14:49:42.316773
6431,a1,74.85366,73.95982,2026-05-06 14:49:42.682449
6432,a2,223.1219,223.1717,2026-05-06 14:49:42.953455
6433,a3,168.2927,168.2918,2026-05-06 14:49:43.210193
6434,a6,1023.0,1022.922,2026-05-06 14:49:43.480020
6435,a0,155.4634,155.5556,2026-05-06 14:51:45.879363
6436,a1,74.68293,73.99598,2026-05-06 14:51:46.187737
6437,a2,222.9024,223.1582,2026-05-06 14:51:46.447448
6438,a3,168.3415,168.2943,2026-05-06 14:51:46.700442
6439,a6,1023.0,1022.926,2026-05-06 14:51:46.975347
6440,a0,155.4634,155.4798,2026-05-06 14:53:50.878722
6441,a1,75.87805,75.75188,2026-05-06 14:53:51.178779
6442,a2,222.9024,222.8546,2026-05-06 14:53:51.532592
6443,a3,168.2439,168.2943,2026-05-06 14:53:51.803233
6444,a6,1022.927,1022.94,2026-05-06 14:53:52.071668
6445,a0,155.439,155.4777,2026-05-06 14:55:54.551062
6446,a1,75.78049,75.7533,2026-05-06 14:55:54.829291
6447,a2,223.0,222.8619,2026-05-06 14:55:55.107381
6448,a3,168.2439,168.2918,2026-05-06 14:55:55.405599
6449,a6,1023.0,1022.943,2026-05-06 14:55:55.675522
6450,a0,155.3171,155.419,2026-05-06 14:57:59.703955
6451,a1,78.31707,77.55002,2026-05-06 14:58:00.040693
6452,a2,222.5366,222.6286,2026-05-06 14:58:00.368111
6453,a3,168.1707,168.2829,2026-05-06 14:58:00.703595
6454,a6,1023.0,1022.934,2026-05-06 14:58:00.994494
