2026-06-08 14:31:35;1021.00;1014.31;1012.00;1014.40;1004.00;1013.99;1003.00;1015.17
2026-06-08 14:36:40;1001.00;1009.78;1003.00;1010.84;996.00;1009.45;997.00;1010.93
